support_tickets_last90d,label_churned,signup_date,region,is_premium,avg_monthly_spend,days_since_last_login,months_active,customer_id,primary_channel
3,0,2024-10-28,AMER,0,55.73,8,30,72721,Web
1,1,2024-04-24,AMER,0,358.88,23,4,28373,Mobile
1,0,2024-06-29,EMEA,1,173.69,106,5,92418,WhatsApp
3,0,2024-07-11,AMER,0,366.44,0,34,73015,Mobile
3,0,2024-06-16,APAC,1,105.56,81,13,26627,Mobile
1,0,2024-06-15,APAC,1,126.06,32,32,14871,Mobile
0,0,2024-05-02,EMEA,0,94.46,79,9,54497,Web
0,0,2024-12-14,EMEA,1,53.1,15,44,74679,Mobile
0,0,2024-09-05,AMER,1,588.48,39,1,13896,WhatsApp
4,1,2024-05-25,EMEA,1,151.72,79,17,26505,Mobile
2,0,2024-01-25,EMEA,1,197.58,55,34,90020,Web
1,0,2024-01-03,LATAM,0,299.08,42,11,13252,Mobile
1,0,2024-07-10,APAC,1,187.15,87,34,30267,Web
2,0,2024-11-29,LATAM,0,539.12,15,41,59729,Web
1,0,2024-05-26,EMEA,0,141.45,29,29,82658,Web
1,0,2024-03-03,LATAM,1,192.67,63,39,42437,Web
1,0,2024-09-23,EMEA,0,229.17,73,1,10897,Retail
3,0,2024-12-09,EMEA,0,367.18,47,33,10047,Web
1,0,2024-12-08,APAC,1,499.79,18,21,84141,WhatsApp
1,0,2024-11-11,EMEA,1,94.79,98,33,63766,WhatsApp
0,0,2024-06-15,APAC,1,356.94,55,37,32290,Web
0,0,2024-04-14,LATAM,1,55.76,113,47,18928,Mobile
6,1,2024-02-14,EMEA,0,234.47,8,47,81061,Mobile
1,0,2024-10-28,AMER,1,1089.86,2,36,56993,Retail
1,0,2024-05-12,EMEA,0,196.44,58,10,87656,WhatsApp
1,0,2024-04-30,EMEA,1,69.39,27,35,58443,Mobile
3,0,2024-02-18,EMEA,0,106.56,61,14,23316,WhatsApp
2,0,2024-08-15,APAC,1,309.42,96,1,57818,Mobile
1,0,2024-08-31,EMEA,0,197.57,118,7,56581,Mobile
3,0,2024-08-28,AMER,1,493.0,45,17,99312,WhatsApp
0,0,2024-08-09,EMEA,0,689.46,96,29,22507,Web
3,1,2024-01-30,EMEA,1,299.4,113,2,88349,Mobile
1,0,2024-01-01,AMER,0,411.5,69,2,19571,Mobile
0,0,2024-04-08,EMEA,1,337.61,89,33,97832,Retail
0,0,2024-08-24,LATAM,0,413.66,60,34,23540,Web
0,0,2024-10-28,AMER,1,656.23,83,12,54189,Web
1,1,2024-11-19,APAC,1,517.3,117,35,47366,WhatsApp
1,0,2024-10-21,APAC,1,249.27,40,39,33246,WhatsApp
2,0,2024-03-10,EMEA,0,24.81,36,8,69243,WhatsApp
1,0,2024-09-25,EMEA,0,126.42,43,46,32325,Web
0,0,2024-06-05,AMER,1,171.67,64,2,45010,WhatsApp
1,0,2024-06-30,APAC,1,387.05,77,9,30293,Mobile
1,0,2024-12-15,APAC,1,207.73,119,19,23050,WhatsApp
2,0,2024-03-18,AMER,0,179.14,19,43,56898,Web
1,0,2024-06-04,EMEA,0,230.69,67,28,35917,Web
0,0,2024-04-20,APAC,0,688.88,45,18,75366,Retail
2,0,2024-12-03,AMER,0,254.69,36,4,97231,Web
2,0,2024-03-28,APAC,0,208.01,75,11,67678,Retail
1,0,2024-08-11,LATAM,0,230.04,115,13,17665,WhatsApp
2,0,2024-04-22,EMEA,0,193.86,50,23,84767,Web
1,0,2024-06-29,APAC,1,222.74,20,41,31689,Retail
3,0,2024-06-01,APAC,0,339.44,45,23,61758,WhatsApp
0,0,2024-08-09,AMER,1,290.17,85,38,32293,Mobile
1,1,2024-06-27,EMEA,0,215.79,10,17,21275,Web
3,0,2024-02-17,EMEA,0,467.21,52,20,54657,Retail
1,0,2024-11-20,AMER,1,200.03,62,19,22146,WhatsApp
0,0,2024-01-01,EMEA,0,105.11,97,3,80515,Web
3,0,2024-11-07,APAC,0,101.71,49,9,28765,Web
2,0,2024-05-05,APAC,0,158.83,20,4,43934,Web
4,0,2024-03-08,EMEA,1,366.21,109,41,36841,Retail
0,0,2024-01-30,AMER,1,71.01,106,5,22499,Web
2,0,2024-05-25,APAC,0,42.78,5,13,21297,Mobile
0,0,2024-08-21,AMER,0,646.54,14,14,81915,Mobile
0,0,2024-10-20,AMER,1,598.63,23,26,82399,Web
3,1,2024-12-10,APAC,0,30.3,64,38,96262,Web
1,0,2024-07-10,EMEA,1,273.75,39,36,93636,Web
1,0,2024-05-12,APAC,1,192.32,9,46,66654,Web
1,0,2024-07-16,AMER,0,174.47,66,27,59331,Mobile
2,0,2024-07-24,LATAM,1,77.84,15,40,28297,WhatsApp
2,0,2024-12-15,EMEA,1,532.88,7,47,56114,Web
2,0,2024-03-08,APAC,1,298.76,15,34,34404,WhatsApp
1,0,2024-06-05,EMEA,1,458.27,72,34,58668,Mobile
1,0,2024-11-23,APAC,0,8.22,36,4,43874,WhatsApp
0,0,2024-05-01,APAC,1,184.89,53,41,47489,Mobile
1,0,2024-08-02,APAC,1,274.99,68,38,26299,Mobile
3,0,2024-09-23,EMEA,0,59.17,96,37,88192,Mobile
2,1,2024-04-02,EMEA,0,39.27,5,16,71947,Web
2,0,2024-02-16,AMER,0,349.95,79,15,37141,Web
2,0,2024-10-08,APAC,0,118.04,42,8,59753,WhatsApp
1,0,2024-11-25,APAC,0,71.47,9,41,85493,Web
0,0,2024-06-15,APAC,1,246.83,106,30,12409,Mobile
0,0,2024-06-02,EMEA,1,108.36,68,20,15555,Mobile
0,0,2024-09-08,EMEA,0,121.88,58,30,22677,Web
1,1,2024-11-01,AMER,1,209.88,95,44,47385,WhatsApp
4,1,2024-10-01,AMER,1,363.84,110,4,39095,WhatsApp
2,1,2024-02-15,AMER,0,390.48,97,7,28767,Retail
2,0,2024-09-30,APAC,0,242.54,69,10,46551,Web
4,1,2024-01-08,LATAM,1,282.4,101,6,57871,Web
2,0,2024-05-12,EMEA,1,345.17,47,38,75482,Mobile
2,0,2024-02-27,LATAM,0,210.61,38,20,76283,Web
0,0,2024-12-22,EMEA,1,26.71,96,47,41315,Web
1,0,2024-09-08,APAC,0,288.25,50,22,35652,Web
1,0,2024-06-16,EMEA,0,436.73,13,11,53423,Mobile
1,0,2024-05-12,LATAM,1,232.6,97,40,95095,Web
0,0,2024-09-27,AMER,0,452.7,45,19,10001,Web
2,0,2024-06-02,EMEA,0,424.23,38,3,45448,Retail
0,1,2024-12-27,AMER,1,264.41,75,28,90119,Web
0,0,2024-12-27,EMEA,0,317.51,59,5,13775,Mobile
0,0,2024-08-02,AMER,1,226.58,96,41,70003,WhatsApp
1,1,2024-01-07,AMER,1,458.54,107,41,27882,WhatsApp
3,0,2024-11-14,AMER,1,354.58,118,11,90477,Retail
5,0,2024-10-15,AMER,0,181.06,38,27,48491,Web
1,1,2024-09-27,APAC,0,148.02,19,25,33410,Mobile
4,0,2024-07-06,APAC,1,224.68,54,12,79407,Mobile
1,0,2024-01-23,AMER,1,138.37,113,12,78938,Retail
4,0,2024-11-24,APAC,1,89.41,115,19,25710,Web
1,0,2024-06-06,AMER,1,934.03,37,25,49783,Mobile
3,1,2024-07-22,APAC,0,191.94,35,44,62821,Web
2,0,2024-02-28,AMER,0,57.01,117,46,11050,WhatsApp
4,0,2024-04-21,APAC,0,104.74,45,22,35105,WhatsApp
1,0,2024-01-14,APAC,0,96.64,61,41,48691,Web
2,0,2024-01-07,AMER,1,157.38,16,38,81585,Web
0,0,2024-06-08,APAC,0,155.7,11,7,47902,Web
1,1,2024-09-25,EMEA,1,204.03,90,12,76596,WhatsApp
2,0,2024-10-23,LATAM,1,497.99,90,46,17758,WhatsApp
2,0,2024-02-06,EMEA,1,329.68,105,42,93225,WhatsApp
1,1,2024-10-14,APAC,0,118.03,106,27,18243,WhatsApp
1,0,2024-12-05,AMER,0,281.23,105,44,33970,WhatsApp
1,0,2024-11-28,APAC,0,811.45,24,42,80128,Web
1,0,2024-11-24,AMER,0,165.11,57,28,93614,Retail
0,0,2024-04-17,LATAM,1,322.02,65,39,43539,Mobile
1,1,2024-03-31,EMEA,0,146.77,119,33,66236,Mobile
1,0,2024-09-05,APAC,1,103.27,36,38,92556,Mobile
3,0,2024-09-17,LATAM,0,293.09,13,45,41459,Web
3,1,2024-09-14,EMEA,0,240.8,90,1,33386,Web
0,0,2024-03-25,APAC,1,444.06,13,41,94393,Mobile
2,0,2024-07-23,EMEA,0,481.81,89,34,96236,WhatsApp
1,0,2024-09-16,EMEA,1,235.75,78,3,32572,Mobile
2,0,2024-12-30,AMER,1,387.07,75,7,25591,Web
1,0,2024-01-28,EMEA,0,236.2,116,7,75985,Mobile
1,1,2024-04-29,EMEA,0,33.1,68,5,85175,WhatsApp
2,0,2024-12-01,EMEA,0,60.32,56,34,83176,Mobile
1,0,2024-12-03,AMER,1,126.39,82,42,77835,Mobile
1,0,2024-11-27,APAC,0,36.47,67,9,33097,WhatsApp
2,0,2024-10-17,LATAM,0,225.47,34,18,35813,Web
3,0,2024-06-24,EMEA,1,248.3,63,31,35335,Web
2,0,2024-01-19,AMER,0,139.03,7,27,59582,Web
1,0,2024-04-18,EMEA,0,294.31,98,24,55812,Mobile
2,0,2024-04-01,AMER,1,381.66,2,38,49501,WhatsApp
2,0,2024-02-11,LATAM,0,135.86,109,45,81572,Retail
1,0,2024-04-17,APAC,1,259.68,39,3,66968,Mobile
1,0,2024-05-11,EMEA,0,130.44,42,31,11836,Mobile
1,0,2024-09-09,EMEA,1,372.77,95,27,41243,Mobile
1,0,2024-03-31,EMEA,0,110.87,17,31,69366,Web
2,0,2024-10-05,AMER,1,483.56,110,42,61672,Web
1,1,2024-06-21,EMEA,0,136.82,111,18,68111,Web
0,0,2024-08-01,EMEA,1,191.29,106,22,16161,Mobile
4,0,2024-11-25,AMER,0,575.1,2,3,36834,Mobile
2,0,2024-05-10,EMEA,0,221.48,67,27,59416,Web
1,0,2024-02-14,APAC,1,85.8,51,23,98999,Retail
0,0,2024-11-10,APAC,0,233.43,36,17,90183,Web
3,0,2024-09-13,AMER,0,250.83,60,32,67933,Web
3,0,2024-12-27,LATAM,1,502.36,69,44,50411,WhatsApp
4,0,2024-09-17,EMEA,0,327.25,75,43,48350,Web
2,0,2024-03-08,APAC,0,469.73,24,32,92103,Web
3,0,2024-01-28,AMER,0,426.5,50,24,58292,WhatsApp
2,0,2024-07-07,AMER,1,212.63,114,30,20026,Web
1,0,2024-08-07,APAC,0,737.37,29,37,47758,Web
2,0,2024-02-12,APAC,0,333.31,74,43,79564,Retail
4,0,2024-03-17,APAC,1,108.0,9,6,36526,Web
2,1,2024-07-23,APAC,1,308.17,76,35,28114,Retail
0,0,2024-05-17,EMEA,1,24.6,33,32,89902,Mobile
1,0,2024-09-13,AMER,1,66.93,92,34,74125,Web
2,0,2024-10-04,AMER,0,84.31,90,23,19647,Web
2,0,2024-12-06,AMER,0,220.11,68,26,58418,Mobile
3,0,2024-06-10,APAC,1,953.54,44,8,38173,Web
1,0,2024-10-21,EMEA,0,46.78,107,3,91240,WhatsApp
3,1,2024-10-11,APAC,1,93.41,33,6,58471,Mobile
2,0,2024-01-15,APAC,1,539.45,101,20,35383,Mobile
0,0,2024-03-19,APAC,0,161.27,4,12,75906,WhatsApp
4,0,2024-02-18,EMEA,0,133.74,34,15,79947,Mobile
3,0,2024-04-16,EMEA,0,341.11,50,8,49888,Retail
3,0,2024-08-13,APAC,1,887.1,65,28,81846,Mobile
0,0,2024-11-28,AMER,1,188.25,75,39,92033,Mobile
2,0,2024-02-28,APAC,1,420.44,112,7,46226,Mobile
1,0,2024-12-09,AMER,0,75.53,76,28,75235,Web
1,0,2024-05-09,EMEA,1,283.7,48,27,66138,Web
2,0,2024-01-13,AMER,0,215.21,12,19,97404,Mobile
3,0,2024-08-05,AMER,0,144.96,3,25,54302,WhatsApp
1,0,2024-03-21,APAC,1,122.23,56,33,65159,Mobile
3,0,2024-01-15,APAC,0,28.8,28,22,74009,Mobile
2,1,2024-01-11,AMER,0,318.07,95,12,23455,Web
1,0,2024-06-11,LATAM,0,38.71,22,4,26327,Mobile
4,0,2024-07-31,AMER,0,95.05,94,4,77847,Web
1,0,2024-02-29,LATAM,0,126.76,13,23,24060,Web
1,0,2024-08-13,AMER,0,173.09,88,28,83082,Web
4,0,2024-07-23,LATAM,0,175.81,82,47,25307,Web
3,0,2024-12-01,EMEA,0,91.96,95,18,85954,Web
0,1,2024-10-30,AMER,1,178.97,114,26,75953,Web
3,0,2024-06-06,EMEA,1,108.06,55,15,32121,Web
1,0,2024-10-25,EMEA,0,63.31,1,4,16674,Web
2,1,2024-01-14,AMER,0,565.79,106,15,75080,WhatsApp
2,0,2024-07-26,AMER,0,603.63,118,42,71361,WhatsApp
0,0,2024-11-09,LATAM,1,1216.25,48,29,20691,Mobile
2,0,2024-01-09,EMEA,1,495.9,106,45,65067,Web
3,0,2024-01-04,EMEA,0,408.41,40,23,94346,Web
5,0,2024-08-06,AMER,1,179.35,44,41,63080,Web
1,0,2024-08-30,APAC,0,104.27,22,4,42154,Mobile
0,1,2024-01-20,AMER,1,195.05,119,39,34029,WhatsApp
0,0,2024-08-20,EMEA,0,179.66,114,30,95378,Mobile
1,0,2024-01-09,APAC,1,32.22,8,36,11249,Retail
2,1,2024-06-12,EMEA,0,82.04,114,6,36554,Retail
0,0,2024-10-07,AMER,0,293.57,10,40,80080,Mobile
0,0,2024-11-17,AMER,1,237.81,14,1,30102,Web
2,0,2024-04-11,EMEA,0,111.11,8,4,55103,Web
4,0,2024-09-24,AMER,0,85.04,40,28,15107,WhatsApp
2,0,2024-05-15,EMEA,1,265.4,104,27,10241,Web
2,0,2024-12-23,AMER,1,375.75,87,15,29460,Mobile
6,1,2024-01-01,EMEA,0,152.38,79,6,64941,Mobile
0,0,2024-05-15,APAC,1,259.04,65,1,67234,Mobile
0,0,2024-06-01,AMER,0,178.53,70,20,38595,WhatsApp
2,0,2024-09-09,LATAM,0,125.38,48,38,29996,Retail
3,0,2024-06-22,LATAM,0,402.56,3,41,90131,WhatsApp
0,0,2024-08-08,EMEA,0,118.04,56,30,39405,Mobile
0,0,2024-08-17,AMER,1,436.57,97,6,72479,WhatsApp
2,0,2024-02-06,LATAM,1,46.4,94,22,53374,WhatsApp
1,0,2024-07-02,APAC,1,98.64,10,38,80321,Mobile
0,0,2024-01-16,EMEA,0,132.26,26,19,19699,WhatsApp
0,0,2024-01-25,APAC,0,222.71,79,47,54838,Retail
0,0,2024-11-07,APAC,0,448.04,78,32,60010,Retail
0,0,2024-09-07,LATAM,1,1005.3,14,44,79694,Mobile
1,0,2024-06-24,EMEA,0,184.72,0,7,11253,WhatsApp
2,0,2024-12-06,AMER,1,150.71,84,46,75911,Web
1,0,2024-10-22,APAC,1,30.43,21,43,66526,WhatsApp
2,0,2024-02-17,EMEA,1,313.41,24,12,42059,Mobile
4,0,2024-01-02,EMEA,1,121.24,34,5,90962,WhatsApp
1,0,2024-08-18,LATAM,1,224.65,59,19,52420,Mobile
0,0,2024-10-11,LATAM,0,313.89,68,29,53761,Web
2,0,2024-03-19,APAC,1,128.69,21,9,90525,Mobile
2,0,2024-08-08,APAC,1,94.44,64,24,43768,Mobile
2,0,2024-12-13,EMEA,1,47.83,54,18,80331,Web
2,0,2024-12-01,APAC,1,75.14,26,24,18343,WhatsApp
1,1,2024-12-13,EMEA,0,48.05,60,10,43463,WhatsApp
1,0,2024-10-21,LATAM,1,208.79,27,22,63310,WhatsApp
3,0,2024-06-30,EMEA,1,296.95,7,38,90056,Web
1,0,2024-01-27,EMEA,0,395.12,8,34,61752,Retail
1,0,2024-06-20,EMEA,0,191.92,54,4,45738,Mobile
1,0,2024-07-31,EMEA,1,77.62,76,10,21361,Mobile
0,0,2024-02-16,AMER,1,270.75,45,24,64530,Web
1,0,2024-12-14,APAC,1,249.91,36,6,15404,WhatsApp
1,0,2024-02-11,AMER,0,103.85,11,23,69409,WhatsApp
1,0,2024-08-26,APAC,0,30.57,27,17,28513,Mobile
3,0,2024-12-23,AMER,1,533.19,36,43,43455,Mobile
1,0,2024-02-07,LATAM,0,695.76,52,18,60381,Mobile
2,0,2024-04-09,APAC,1,111.71,95,35,68393,Web
2,0,2024-07-04,AMER,1,91.7,68,16,20477,Web
1,0,2024-04-13,EMEA,1,212.83,18,40,84802,Web
1,0,2024-11-28,APAC,0,63.1,29,40,37036,Retail
3,0,2024-10-03,AMER,1,292.66,52,10,72225,Web
1,0,2024-04-26,EMEA,1,322.09,99,33,47524,Web
1,0,2024-11-04,EMEA,1,405.54,40,17,73584,Retail
2,0,2024-11-01,APAC,1,307.7,117,45,83215,Web
0,0,2024-10-18,APAC,0,175.37,91,11,99334,WhatsApp
2,1,2024-05-27,LATAM,1,205.07,51,32,24046,Mobile
3,0,2024-06-06,EMEA,0,204.28,71,29,13217,Web
2,0,2024-10-18,EMEA,1,248.27,93,43,67760,Web
2,0,2024-12-18,LATAM,1,270.96,92,25,73111,Retail
3,0,2024-09-25,AMER,1,39.79,51,42,12774,Mobile
1,0,2024-10-07,APAC,0,159.77,15,10,69147,WhatsApp
2,0,2024-08-13,APAC,0,268.44,61,25,19219,Web
1,0,2024-06-27,AMER,1,179.79,46,35,21839,Mobile
1,0,2024-04-06,EMEA,0,260.2,61,2,87581,Mobile
1,0,2024-04-03,LATAM,1,502.65,59,21,15167,Web
1,0,2024-05-11,EMEA,1,100.03,39,35,52177,Mobile
1,0,2024-05-28,APAC,0,139.93,113,9,37620,WhatsApp
1,0,2024-07-03,AMER,1,316.66,101,40,83701,Web
4,0,2024-03-14,APAC,0,280.22,34,35,10147,Mobile
2,0,2024-07-23,LATAM,0,81.7,109,31,79231,Mobile
3,0,2024-05-16,EMEA,0,606.37,36,43,86942,WhatsApp
2,0,2024-03-15,AMER,1,198.65,72,7,19544,Web
3,0,2024-09-20,EMEA,0,142.51,34,34,75280,Web
3,0,2024-02-17,APAC,1,446.24,68,1,33459,Retail
1,0,2024-08-15,APAC,1,274.18,78,41,86432,WhatsApp
2,0,2024-07-09,AMER,1,339.49,52,33,42967,Mobile
2,0,2024-10-25,APAC,1,375.23,45,37,28814,Mobile
1,0,2024-01-19,AMER,1,246.14,90,43,93079,WhatsApp
0,0,2024-01-11,EMEA,0,99.99,30,1,71531,Mobile
4,0,2024-09-21,EMEA,0,197.72,8,34,52530,Mobile
3,0,2024-09-07,AMER,0,224.9,94,38,18139,WhatsApp
3,0,2024-05-25,EMEA,0,297.83,7,33,74321,WhatsApp
1,0,2024-09-18,AMER,1,214.79,50,4,20498,Retail
3,0,2024-06-11,EMEA,0,488.71,26,37,85050,Mobile
0,0,2024-06-21,APAC,1,92.73,43,27,55023,WhatsApp
0,0,2024-11-29,APAC,1,687.43,105,17,96103,Mobile
1,0,2024-07-31,APAC,1,172.92,59,12,23702,Mobile
1,0,2024-09-27,LATAM,0,175.07,88,8,10911,Web
3,0,2024-09-30,APAC,1,555.99,94,12,11571,Mobile
1,0,2024-05-22,APAC,1,95.29,11,32,23677,Web
2,0,2024-06-30,EMEA,0,649.72,5,30,65340,Web
2,0,2024-02-03,AMER,1,285.18,11,40,66623,Retail
2,0,2024-05-18,APAC,1,137.09,65,22,80260,WhatsApp
4,0,2024-10-08,EMEA,1,590.46,84,21,84892,Mobile
1,1,2024-06-02,EMEA,0,216.12,114,33,36403,Mobile
4,0,2024-12-11,APAC,0,132.85,27,43,81284,Retail
1,0,2024-09-09,EMEA,0,81.01,38,46,73455,Mobile
1,0,2024-01-13,AMER,0,77.23,4,5,18823,Web
3,0,2024-05-10,AMER,1,486.52,99,43,40608,WhatsApp
1,0,2024-12-03,APAC,0,147.49,75,34,14303,Web
1,0,2024-04-19,EMEA,1,163.67,55,7,97899,WhatsApp
0,0,2024-09-20,EMEA,0,511.62,19,20,65564,WhatsApp
3,0,2024-03-22,EMEA,1,150.05,4,18,25048,WhatsApp
2,0,2024-12-04,LATAM,1,427.18,69,19,19056,WhatsApp
1,0,2024-01-28,AMER,0,188.3,3,24,42937,Web
3,0,2024-12-06,APAC,1,277.36,66,11,19045,Web
1,0,2024-01-06,EMEA,1,152.01,97,4,97756,WhatsApp
2,0,2024-06-11,APAC,1,402.73,98,6,67188,Mobile
1,0,2024-07-24,APAC,0,124.22,16,9,78682,Web
2,0,2024-07-20,APAC,0,94.53,111,1,37551,WhatsApp
1,0,2024-10-13,EMEA,0,60.84,97,34,86896,Mobile
0,0,2024-08-23,LATAM,0,197.67,72,46,19247,Mobile
2,0,2024-02-18,APAC,0,548.78,98,12,86353,Web
0,1,2024-11-21,EMEA,1,306.55,10,22,33117,Mobile
3,0,2024-10-28,APAC,0,114.68,8,5,13880,Mobile
2,0,2024-11-28,LATAM,1,149.25,37,3,58344,Mobile
2,1,2024-06-03,EMEA,0,115.97,57,14,83075,Web
3,0,2024-05-18,EMEA,1,647.54,72,16,34912,WhatsApp
1,0,2024-11-17,EMEA,1,668.63,31,33,75672,WhatsApp
0,0,2024-09-14,APAC,0,213.7,32,45,56086,Retail
2,0,2024-03-26,EMEA,0,415.45,24,47,66372,Web
3,0,2024-11-13,APAC,0,92.7,32,30,34749,Web
2,0,2024-01-08,EMEA,0,307.22,62,13,68599,Web
5,0,2024-03-24,APAC,0,89.37,40,32,88272,Web
1,0,2024-07-06,EMEA,0,386.65,65,27,42682,Web
2,0,2024-03-25,AMER,1,181.43,34,15,40007,Mobile
0,0,2024-09-27,EMEA,1,367.09,2,17,16409,WhatsApp
1,0,2024-01-13,APAC,0,521.64,35,32,67570,Web
1,0,2024-05-29,EMEA,0,301.65,9,2,90177,WhatsApp
0,0,2024-01-05,AMER,1,211.62,88,15,80648,Web
4,0,2024-01-06,EMEA,1,192.23,62,30,99112,Web
3,0,2024-04-25,AMER,0,119.8,110,26,59856,WhatsApp
1,0,2024-06-10,AMER,1,181.38,2,25,25788,Web
2,0,2024-10-06,APAC,0,452.05,62,37,90628,WhatsApp
1,0,2024-02-19,AMER,0,196.54,52,31,47669,Retail
0,0,2024-09-11,EMEA,1,463.44,10,25,46101,Web
1,0,2024-09-25,APAC,1,447.35,108,2,42273,Mobile
0,0,2024-03-26,APAC,1,54.05,74,43,44744,Web
2,0,2024-08-24,EMEA,0,70.91,119,18,31127,Mobile
1,0,2024-04-16,AMER,0,150.57,115,15,31366,Mobile
1,0,2024-04-30,APAC,1,478.69,5,14,38723,Web
0,0,2024-09-21,APAC,1,365.93,64,37,90153,Mobile
3,0,2024-01-11,LATAM,0,393.27,30,46,84654,Mobile
1,1,2024-04-20,APAC,1,557.07,116,41,99139,Retail
5,0,2024-08-08,EMEA,1,270.5,50,27,27129,Web
1,0,2024-03-14,APAC,0,63.82,90,45,19311,Web
1,0,2024-11-17,AMER,0,431.07,26,8,30111,Mobile
1,0,2024-08-15,EMEA,0,201.19,22,24,61573,WhatsApp
1,0,2024-01-06,APAC,0,185.94,23,2,28429,Web
3,0,2024-04-12,EMEA,1,855.6,94,15,50168,Web
1,0,2024-01-02,AMER,0,303.21,70,44,28442,Mobile
1,0,2024-11-22,EMEA,1,310.36,20,43,25812,Web
1,0,2024-09-20,EMEA,0,437.4,104,5,26565,Mobile
3,0,2024-02-29,APAC,1,391.96,63,7,72418,WhatsApp
1,0,2024-03-20,LATAM,0,71.64,98,7,22364,Web
1,0,2024-08-03,EMEA,0,117.3,107,2,19746,Web
2,0,2024-07-31,APAC,1,443.8,22,24,92755,WhatsApp
1,0,2024-02-12,APAC,1,75.81,102,46,59948,Mobile
3,0,2024-03-22,APAC,1,39.92,46,40,16343,Web
2,0,2024-01-08,APAC,0,325.11,31,23,64406,WhatsApp
1,0,2024-08-07,AMER,0,564.3,115,18,17493,Web
0,0,2024-09-29,EMEA,1,381.88,52,21,73860,Mobile
1,0,2024-05-02,EMEA,1,153.3,44,21,49300,Web
1,1,2024-04-11,APAC,0,470.69,20,4,26208,Mobile
1,0,2024-02-12,EMEA,1,141.14,109,22,96406,Mobile
1,1,2024-02-14,APAC,0,120.52,89,34,73402,Mobile
0,0,2024-05-06,EMEA,0,73.41,2,40,82632,Web
3,0,2024-05-15,APAC,0,326.98,70,33,51194,Web
1,0,2024-10-19,LATAM,1,627.62,94,28,67907,Web
3,0,2024-04-16,AMER,1,525.26,38,3,71927,WhatsApp
1,0,2024-08-02,AMER,0,370.02,113,10,39074,Retail
3,0,2024-12-28,APAC,1,93.33,45,30,32084,WhatsApp
3,0,2024-03-09,APAC,1,523.35,51,4,35532,Web
1,0,2024-03-20,AMER,1,143.34,94,12,20754,WhatsApp
3,1,2024-11-04,AMER,0,672.84,116,27,48378,Web
0,0,2024-02-28,AMER,1,58.84,51,35,45164,Web
3,0,2024-10-23,AMER,0,419.22,40,10,60378,Web
2,0,2024-01-11,APAC,1,148.64,1,29,88117,Web
6,0,2024-11-17,AMER,0,229.05,38,17,36120,Mobile
4,0,2024-04-10,AMER,1,764.59,6,5,88036,Mobile
1,0,2024-10-22,APAC,1,79.05,104,32,19138,Mobile
0,0,2024-02-16,APAC,0,129.39,33,38,45743,Mobile
1,0,2024-03-08,EMEA,0,39.58,77,25,68371,Web
2,1,2024-11-04,EMEA,0,118.83,71,22,63594,Mobile
2,0,2024-10-28,APAC,0,811.73,38,35,47157,Mobile
2,0,2024-07-28,LATAM,1,151.71,55,44,53753,Mobile
2,1,2024-03-25,AMER,1,335.5,31,10,25693,Mobile
2,0,2024-07-16,APAC,0,386.55,93,22,64434,Mobile
1,0,2024-07-27,AMER,0,180.58,37,33,33937,Web
1,0,2024-12-15,AMER,0,941.38,15,4,99571,Web
1,0,2024-07-07,EMEA,1,244.25,63,21,37423,Web
3,0,2024-06-14,AMER,0,340.07,89,45,70811,Mobile
1,0,2024-03-07,APAC,1,131.49,44,44,62070,Retail
2,0,2024-01-16,APAC,0,232.39,31,17,16389,Web
2,0,2024-10-12,APAC,0,384.11,41,14,26779,Web
3,0,2024-07-22,EMEA,1,159.81,26,16,70863,Web
3,0,2024-11-17,APAC,1,819.52,46,32,95148,Mobile
0,0,2024-08-23,APAC,1,164.18,108,40,90833,WhatsApp
2,0,2024-10-10,EMEA,1,213.98,57,21,78793,Retail
0,0,2024-01-12,AMER,1,111.26,98,21,62309,Web
1,0,2024-11-10,AMER,1,239.48,73,13,60698,Web
2,0,2024-04-13,EMEA,1,229.69,17,7,39482,WhatsApp
0,1,2024-06-11,LATAM,0,76.5,101,12,95792,Web
1,0,2024-06-20,LATAM,1,196.15,17,33,14149,Web
0,0,2024-07-31,APAC,1,293.96,78,8,25121,Retail
2,0,2024-08-01,AMER,0,166.18,8,19,22347,Web
2,0,2024-10-14,EMEA,1,630.4,86,41,14457,Mobile
3,1,2024-12-29,AMER,0,110.69,46,27,97976,Mobile
1,1,2024-01-21,EMEA,0,140.59,51,46,19704,Mobile
2,0,2024-04-04,LATAM,1,150.98,97,35,80856,Web
3,0,2024-06-04,APAC,0,64.87,49,1,71651,Web
1,1,2024-08-13,EMEA,0,140.55,36,9,40637,Web
0,0,2024-03-23,AMER,1,431.38,76,39,61428,Web
3,1,2024-07-09,EMEA,0,70.6,81,31,57572,Mobile
0,0,2024-07-28,EMEA,0,488.4,103,13,23243,Web
1,0,2024-07-28,EMEA,1,147.28,87,23,36471,Mobile
3,0,2024-04-03,APAC,1,511.11,11,42,16496,Web
3,0,2024-05-09,AMER,0,228.07,3,26,26527,Web
2,0,2024-06-04,EMEA,1,292.96,64,14,23594,Web
0,0,2024-08-16,EMEA,1,167.74,61,4,93123,Web
1,0,2024-01-04,EMEA,1,248.22,21,17,92887,Web
2,0,2024-07-11,AMER,1,261.69,84,5,63243,WhatsApp
0,0,2024-07-20,APAC,1,192.88,101,34,24440,Web
3,0,2024-10-15,EMEA,1,144.84,88,34,26307,Web
